block_geoid,Geographic Area Name
480291513022009,"Block 2009, Block Group 2, Census Tract 1513.02, Bexar County, Texas"
480291513022010,"Block 2010, Block Group 2, Census Tract 1513.02, Bexar County, Texas"
480291513022011,"Block 2011, Block Group 2, Census Tract 1513.02, Bexar County, Texas"
480291513022012,"Block 2012, Block Group 2, Census Tract 1513.02, Bexar County, Texas"
480291513022013,"Block 2013, Block Group 2, Census Tract 1513.02, Bexar County, Texas"
480291513022014,"Block 2014, Block Group 2, Census Tract 1513.02, Bexar County, Texas"
480291513022015,"Block 2015, Block Group 2, Census Tract 1513.02, Bexar County, Texas"
480291513022016,"Block 2016, Block Group 2, Census Tract 1513.02, Bexar County, Texas"
480291513022017,"Block 2017, Block Group 2, Census Tract 1513.02, Bexar County, Texas"
480291513022018,"Block 2018, Block Group 2, Census Tract 1513.02, Bexar County, Texas"
480291514001000,"Block 1000, Block Group 1, Census Tract 1514, Bexar County, Texas"
480291514001001,"Block 1001, Block Group 1, Census Tract 1514, Bexar County, Texas"
480291514001002,"Block 1002, Block Group 1, Census Tract 1514, Bexar County, Texas"
480291514001003,"Block 1003, Block Group 1, Census Tract 1514, Bexar County, Texas"
480291514001004,"Block 1004, Block Group 1, Census Tract 1514, Bexar County, Texas"
480291514001005,"Block 1005, Block Group 1, Census Tract 1514, Bexar County, Texas"
480291514001006,"Block 1006, Block Group 1, Census Tract 1514, Bexar County, Texas"
480291514001007,"Block 1007, Block Group 1, Census Tract 1514, Bexar County, Texas"
480291514001008,"Block 1008, Block Group 1, Census Tract 1514, Bexar County, Texas"
480291514001009,"Block 1009, Block Group 1, Census Tract 1514, Bexar County, Texas"
480291514001010,"Block 1010, Block Group 1, Census Tract 1514, Bexar County, Texas"
480291514001011,"Block 1011, Block Group 1, Census Tract 1514, Bexar County, Texas"
480291514001012,"Block 1012, Block Group 1, Census Tract 1514, Bexar County, Texas"
480291514001013,"Block 1013, Block Group 1, Census Tract 1514, Bexar County, Texas"
480291514001014,"Block 1014, Block Group 1, Census Tract 1514, Bexar County, Texas"
480291514001015,"Block 1015, Block Group 1, Census Tract 1514, Bexar County, Texas"
480291514001016,"Block 1016, Block Group 1, Census Tract 1514, Bexar County, Texas"
480291514001017,"Block 1017, Block Group 1, Census Tract 1514, Bexar County, Texas"
480291514001018,"Block 1018, Block Group 1, Census Tract 1514, Bexar County, Texas"
480291514001019,"Block 1019, Block Group 1, Census Tract 1514, Bexar County, Texas"
480291514001020,"Block 1020, Block Group 1, Census Tract 1514, Bexar County, Texas"
480291514001021,"Block 1021, Block Group 1, Census Tract 1514, Bexar County, Texas"
480291514001022,"Block 1022, Block Group 1, Census Tract 1514, Bexar County, Texas"
480291514001023,"Block 1023, Block Group 1, Census Tract 1514, Bexar County, Texas"
480291514002000,"Block 2000, Block Group 2, Census Tract 1514, Bexar County, Texas"
480291514002001,"Block 2001, Block Group 2, Census Tract 1514, Bexar County, Texas"
480291514002002,"Block 2002, Block Group 2, Census Tract 1514, Bexar County, Texas"
480291514002003,"Block 2003, Block Group 2, Census Tract 1514, Bexar County, Texas"
480291514002004,"Block 2004, Block Group 2, Census Tract 1514, Bexar County, Texas"
480291514002005,"Block 2005, Block Group 2, Census Tract 1514, Bexar County, Texas"
480291514002006,"Block 2006, Block Group 2, Census Tract 1514, Bexar County, Texas"
480291514002007,"Block 2007, Block Group 2, Census Tract 1514, Bexar County, Texas"
480291514002008,"Block 2008, Block Group 2, Census Tract 1514, Bexar County, Texas"
480291514002009,"Block 2009, Block Group 2, Census Tract 1514, Bexar County, Texas"
480291514002010,"Block 2010, Block Group 2, Census Tract 1514, Bexar County, Texas"
480291514002011,"Block 2011, Block Group 2, Census Tract 1514, Bexar County, Texas"
480291514002012,"Block 2012, Block Group 2, Census Tract 1514, Bexar County, Texas"
480291514002013,"Block 2013, Block Group 2, Census Tract 1514, Bexar County, Texas"
480291514002014,"Block 2014, Block Group 2, Census Tract 1514, Bexar County, Texas"
480291514002015,"Block 2015, Block Group 2, Census Tract 1514, Bexar County, Texas"
480291514002016,"Block 2016, Block Group 2, Census Tract 1514, Bexar County, Texas"
480291514002017,"Block 2017, Block Group 2, Census Tract 1514, Bexar County, Texas"
480291514002018,"Block 2018, Block Group 2, Census Tract 1514, Bexar County, Texas"
480291514002019,"Block 2019, Block Group 2, Census Tract 1514, Bexar County, Texas"
480291514003000,"Block 3000, Block Group 3, Census Tract 1514, Bexar County, Texas"
480291514003001,"Block 3001, Block Group 3, Census Tract 1514, Bexar County, Texas"
480291514003002,"Block 3002, Block Group 3, Census Tract 1514, Bexar County, Texas"
480291514003003,"Block 3003, Block Group 3, Census Tract 1514, Bexar County, Texas"
480291514003004,"Block 3004, Block Group 3, Census Tract 1514, Bexar County, Texas"
480291514003005,"Block 3005, Block Group 3, Census Tract 1514, Bexar County, Texas"
480291514003006,"Block 3006, Block Group 3, Census Tract 1514, Bexar County, Texas"
480291514003007,"Block 3007, Block Group 3, Census Tract 1514, Bexar County, Texas"
480291514003008,"Block 3008, Block Group 3, Census Tract 1514, Bexar County, Texas"
480291514003009,"Block 3009, Block Group 3, Census Tract 1514, Bexar County, Texas"
480291514003010,"Block 3010, Block Group 3, Census Tract 1514, Bexar County, Texas"
480291514003011,"Block 3011, Block Group 3, Census Tract 1514, Bexar County, Texas"
480291514003012,"Block 3012, Block Group 3, Census Tract 1514, Bexar County, Texas"
480291514003013,"Block 3013, Block Group 3, Census Tract 1514, Bexar County, Texas"
480291514003014,"Block 3014, Block Group 3, Census Tract 1514, Bexar County, Texas"
480291514003015,"Block 3015, Block Group 3, Census Tract 1514, Bexar County, Texas"
480291514003016,"Block 3016, Block Group 3, Census Tract 1514, Bexar County, Texas"
480291514003017,"Block 3017, Block Group 3, Census Tract 1514, Bexar County, Texas"
480291514003018,"Block 3018, Block Group 3, Census Tract 1514, Bexar County, Texas"
480291514003019,"Block 3019, Block Group 3, Census Tract 1514, Bexar County, Texas"
480291514004000,"Block 4000, Block Group 4, Census Tract 1514, Bexar County, Texas"
480291514004001,"Block 4001, Block Group 4, Census Tract 1514, Bexar County, Texas"
480291514004002,"Block 4002, Block Group 4, Census Tract 1514, Bexar County, Texas"
480291514004003,"Block 4003, Block Group 4, Census Tract 1514, Bexar County, Texas"
480291514004004,"Block 4004, Block Group 4, Census Tract 1514, Bexar County, Texas"
480291514004005,"Block 4005, Block Group 4, Census Tract 1514, Bexar County, Texas"
480291514004006,"Block 4006, Block Group 4, Census Tract 1514, Bexar County, Texas"
480291514004007,"Block 4007, Block Group 4, Census Tract 1514, Bexar County, Texas"
480291514004008,"Block 4008, Block Group 4, Census Tract 1514, Bexar County, Texas"
480291514004009,"Block 4009, Block Group 4, Census Tract 1514, Bexar County, Texas"
480291514004010,"Block 4010, Block Group 4, Census Tract 1514, Bexar County, Texas"
480291514004011,"Block 4011, Block Group 4, Census Tract 1514, Bexar County, Texas"
480291514004012,"Block 4012, Block Group 4, Census Tract 1514, Bexar County, Texas"
480291514004013,"Block 4013, Block Group 4, Census Tract 1514, Bexar County, Texas"
480291514004014,"Block 4014, Block Group 4, Census Tract 1514, Bexar County, Texas"
480291514004015,"Block 4015, Block Group 4, Census Tract 1514, Bexar County, Texas"
480291514004016,"Block 4016, Block Group 4, Census Tract 1514, Bexar County, Texas"
480291514004017,"Block 4017, Block Group 4, Census Tract 1514, Bexar County, Texas"
480291514004018,"Block 4018, Block Group 4, Census Tract 1514, Bexar County, Texas"
480291514004019,"Block 4019, Block Group 4, Census Tract 1514, Bexar County, Texas"
480291514004020,"Block 4020, Block Group 4, Census Tract 1514, Bexar County, Texas"
480291515001000,"Block 1000, Block Group 1, Census Tract 1515, Bexar County, Texas"
480291515001001,"Block 1001, Block Group 1, Census Tract 1515, Bexar County, Texas"
480291515001002,"Block 1002, Block Group 1, Census Tract 1515, Bexar County, Texas"
480291515001003,"Block 1003, Block Group 1, Census Tract 1515, Bexar County, Texas"
480291515001004,"Block 1004, Block Group 1, Census Tract 1515, Bexar County, Texas"
480291515001005,"Block 1005, Block Group 1, Census Tract 1515, Bexar County, Texas"
480291515001006,"Block 1006, Block Group 1, Census Tract 1515, Bexar County, Texas"
480291515001007,"Block 1007, Block Group 1, Census Tract 1515, Bexar County, Texas"
480291515001008,"Block 1008, Block Group 1, Census Tract 1515, Bexar County, Texas"
480291515001009,"Block 1009, Block Group 1, Census Tract 1515, Bexar County, Texas"
480291515002000,"Block 2000, Block Group 2, Census Tract 1515, Bexar County, Texas"
480291515002001,"Block 2001, Block Group 2, Census Tract 1515, Bexar County, Texas"
480291515002002,"Block 2002, Block Group 2, Census Tract 1515, Bexar County, Texas"
480291515002003,"Block 2003, Block Group 2, Census Tract 1515, Bexar County, Texas"
480291515002004,"Block 2004, Block Group 2, Census Tract 1515, Bexar County, Texas"
480291515002005,"Block 2005, Block Group 2, Census Tract 1515, Bexar County, Texas"
480291515002006,"Block 2006, Block Group 2, Census Tract 1515, Bexar County, Texas"
480291515002007,"Block 2007, Block Group 2, Census Tract 1515, Bexar County, Texas"
480291515002008,"Block 2008, Block Group 2, Census Tract 1515, Bexar County, Texas"
480291515002009,"Block 2009, Block Group 2, Census Tract 1515, Bexar County, Texas"
480291515002010,"Block 2010, Block Group 2, Census Tract 1515, Bexar County, Texas"
480291515003000,"Block 3000, Block Group 3, Census Tract 1515, Bexar County, Texas"
480291515003001,"Block 3001, Block Group 3, Census Tract 1515, Bexar County, Texas"
480291515003002,"Block 3002, Block Group 3, Census Tract 1515, Bexar County, Texas"
480291515003003,"Block 3003, Block Group 3, Census Tract 1515, Bexar County, Texas"
480291515003004,"Block 3004, Block Group 3, Census Tract 1515, Bexar County, Texas"
480291515003005,"Block 3005, Block Group 3, Census Tract 1515, Bexar County, Texas"
480291515003006,"Block 3006, Block Group 3, Census Tract 1515, Bexar County, Texas"
480291515003007,"Block 3007, Block Group 3, Census Tract 1515, Bexar County, Texas"
480291515003008,"Block 3008, Block Group 3, Census Tract 1515, Bexar County, Texas"
480291515003009,"Block 3009, Block Group 3, Census Tract 1515, Bexar County, Texas"
480291515003010,"Block 3010, Block Group 3, Census Tract 1515, Bexar County, Texas"
480291515003011,"Block 3011, Block Group 3, Census Tract 1515, Bexar County, Texas"
480291515003012,"Block 3012, Block Group 3, Census Tract 1515, Bexar County, Texas"
480291515003013,"Block 3013, Block Group 3, Census Tract 1515, Bexar County, Texas"
480291515003014,"Block 3014, Block Group 3, Census Tract 1515, Bexar County, Texas"
480291516001000,"Block 1000, Block Group 1, Census Tract 1516, Bexar County, Texas"
480291516001001,"Block 1001, Block Group 1, Census Tract 1516, Bexar County, Texas"
480291516001002,"Block 1002, Block Group 1, Census Tract 1516, Bexar County, Texas"
480291516001003,"Block 1003, Block Group 1, Census Tract 1516, Bexar County, Texas"
480291516001004,"Block 1004, Block Group 1, Census Tract 1516, Bexar County, Texas"
480291516001005,"Block 1005, Block Group 1, Census Tract 1516, Bexar County, Texas"
480291516001006,"Block 1006, Block Group 1, Census Tract 1516, Bexar County, Texas"
480291516001007,"Block 1007, Block Group 1, Census Tract 1516, Bexar County, Texas"
480291516001008,"Block 1008, Block Group 1, Census Tract 1516, Bexar County, Texas"
480291516001009,"Block 1009, Block Group 1, Census Tract 1516, Bexar County, Texas"
480291516001010,"Block 1010, Block Group 1, Census Tract 1516, Bexar County, Texas"
480291516001011,"Block 1011, Block Group 1, Census Tract 1516, Bexar County, Texas"
480291516002000,"Block 2000, Block Group 2, Census Tract 1516, Bexar County, Texas"
480291516002001,"Block 2001, Block Group 2, Census Tract 1516, Bexar County, Texas"
480291516002002,"Block 2002, Block Group 2, Census Tract 1516, Bexar County, Texas"
480291516002003,"Block 2003, Block Group 2, Census Tract 1516, Bexar County, Texas"
480291516002004,"Block 2004, Block Group 2, Census Tract 1516, Bexar County, Texas"
480291516002005,"Block 2005, Block Group 2, Census Tract 1516, Bexar County, Texas"
480291516002006,"Block 2006, Block Group 2, Census Tract 1516, Bexar County, Texas"
480291516002007,"Block 2007, Block Group 2, Census Tract 1516, Bexar County, Texas"
480291516002008,"Block 2008, Block Group 2, Census Tract 1516, Bexar County, Texas"
480291516002009,"Block 2009, Block Group 2, Census Tract 1516, Bexar County, Texas"
480291516003000,"Block 3000, Block Group 3, Census Tract 1516, Bexar County, Texas"
480291516003001,"Block 3001, Block Group 3, Census Tract 1516, Bexar County, Texas"
480291516003002,"Block 3002, Block Group 3, Census Tract 1516, Bexar County, Texas"
480291516003003,"Block 3003, Block Group 3, Census Tract 1516, Bexar County, Texas"
480291516003004,"Block 3004, Block Group 3, Census Tract 1516, Bexar County, Texas"
480291516003005,"Block 3005, Block Group 3, Census Tract 1516, Bexar County, Texas"
480291516003006,"Block 3006, Block Group 3, Census Tract 1516, Bexar County, Texas"
480291516003007,"Block 3007, Block Group 3, Census Tract 1516, Bexar County, Texas"
480291516003008,"Block 3008, Block Group 3, Census Tract 1516, Bexar County, Texas"
480291516003009,"Block 3009, Block Group 3, Census Tract 1516, Bexar County, Texas"
480291516003010,"Block 3010, Block Group 3, Census Tract 1516, Bexar County, Texas"
480291516003011,"Block 3011, Block Group 3, Census Tract 1516, Bexar County, Texas"
480291516003012,"Block 3012, Block Group 3, Census Tract 1516, Bexar County, Texas"
480291516003013,"Block 3013, Block Group 3, Census Tract 1516, Bexar County, Texas"
480291516003014,"Block 3014, Block Group 3, Census Tract 1516, Bexar County, Texas"
480291516004000,"Block 4000, Block Group 4, Census Tract 1516, Bexar County, Texas"
480291516004001,"Block 4001, Block Group 4, Census Tract 1516, Bexar County, Texas"
480291516004002,"Block 4002, Block Group 4, Census Tract 1516, Bexar County, Texas"
480291516004003,"Block 4003, Block Group 4, Census Tract 1516, Bexar County, Texas"
480291516004004,"Block 4004, Block Group 4, Census Tract 1516, Bexar County, Texas"
480291516004005,"Block 4005, Block Group 4, Census Tract 1516, Bexar County, Texas"
480291516004006,"Block 4006, Block Group 4, Census Tract 1516, Bexar County, Texas"
480291516004007,"Block 4007, Block Group 4, Census Tract 1516, Bexar County, Texas"
480291516004008,"Block 4008, Block Group 4, Census Tract 1516, Bexar County, Texas"
480291516004009,"Block 4009, Block Group 4, Census Tract 1516, Bexar County, Texas"
480291516004010,"Block 4010, Block Group 4, Census Tract 1516, Bexar County, Texas"
480291516005000,"Block 5000, Block Group 5, Census Tract 1516, Bexar County, Texas"
480291516005001,"Block 5001, Block Group 5, Census Tract 1516, Bexar County, Texas"
480291516005002,"Block 5002, Block Group 5, Census Tract 1516, Bexar County, Texas"
